table_name,field_name,language,field_value,translation
routes,route_long_name,ar,Dawaran Shubra - Masaken Sheraton,دوران شبرا - مساكن شيراتون
routes,route_long_name,ar,Hyper 1 - Moneeb,المنيب - هايبر ١
routes,route_long_name,ar,Hossary - Moneeb,الحصري - المنيب
routes,route_long_name,ar,Abbasseya - Al Shorouq Water,العباسية - محطة المياه شروق
routes,route_long_name,ar,Basrawy - Mazallat,البصراوي - مظلات
routes,route_long_name,ar,Helwan Metro - Zahraa Madinet Nasr,زهراء مدينة نصر - مترو حلوان
routes,route_long_name,ar,Abd Al Moneim Riad - Moassasa,المؤسسة - عبد المنعم رياض
routes,route_long_name,ar,Al Hamd Square - Arabella Square,ميدان أرابيلا - ميدان الحمد
routes,route_long_name,ar,Masaken Othman (Ezbet El Nakhl) - Moassaset Al Zakah,مؤسسة الزكاة - مساكن عثمان (عزبة النخل)
routes,route_long_name,ar,Abbasseya - Amr Ibn El Aas,العباسية - عمرو بن العاص
routes,route_long_name,ar,Hossary - Moassasa,الحصري - المؤسسة
routes,route_long_name,ar,6th District - 6th of October (Al Souq Al Qadeem) - Ramses,الحي السادس - ٦ أكتوبر(السوق القديم) - رمسيس
routes,route_long_name,ar,Giza Square - Laylat Al Qadr,ليلة القدر - ميدان الجيزة
routes,route_long_name,ar,Al Omraneyya Al Gadida - Al Warraq,العمرانية الجديدة - الوراق
routes,route_long_name,ar,10th District (6th of October) - Laylat Al Qadr,الحي العاشر (٦ أكتوبر) - ليلة القدر
routes,route_long_name,ar,8th District (Nasr City) - Al tabba - Awwel Makram Ebeid,أول مكرم عبيد - الحي الثامن (مدينة نصر) - التبة
routes,route_long_name,ar,Hadaek EL Kobba - Mostorod,حدائق القبة - مسطرد
routes,route_long_name,ar,Al Wehda Imbaba (Al Bohi) - Kit Kat Square,الوحدة أمبابة (البوهي) - ميدان الكيت كات
routes,route_long_name,ar,Al Nozha Al Gadida (Gesr El Suez Garage) - Mazlaqan Ain Shams,النزهة الجديدة (جراج جسر السويس) - مزلقان عين شمس
routes,route_long_name,ar,Matareya Square - Mazlaqan Ain Shams,مزلقان عين شمس - ميدان المطرية
routes,route_long_name,ar,Dar El Salam - Fayda Kamel,دار السلام - فايدة كامل
routes,route_long_name,ar,Al-Salam (10th of Ramadan) - Haram & Marioteya,السلام (العاشر من رمضان الجديد) - الهرم مريوطية
routes,route_long_name,ar,Bulaq Al Dakrur - Qism El Hadayek,بولاق الدكرور - قسم الحدائق
routes,route_long_name,ar,1st Settlement (New Cairo) - Matbaa,التجمع الاول - المطبعة
routes,route_long_name,ar,Masaken Othman (Ezbet El Nakhl) - New Marg,المرج الجديد - مساكن عثمان (عزبة النخل)
routes,route_long_name,ar,Imbaba - Remaya (New Mashaal),الرماية (مشعل الجديد) - امبابة
routes,route_long_name,ar,New Marg - Rehab - Gate 13 - 12,الرحاب - بوابة ١٣- 12 - المرج الجديد
routes,route_long_name,ar,Haram & Marioteya - Saqqara Traffic Office,الهرم مريوطية - مرور سقارة
routes,route_long_name,ar,Giza Square - Kit Kat Square,ميدان الجيزة - ميدان الكيت كات
routes,route_long_name,ar,Abbasseya - Megawra 3 (15th of May),العباسية - مجاوة ٣ (مدينة ١٥ مايو)
routes,route_long_name,ar,Al-Salam (10th of Ramadan) - Attaba,السلام (العاشر من رمضان الجديد) - العتبة
routes,route_long_name,ar,Ibrahim Bek - Mamaleek -Manial (Meqyas),أبراهيم بيك - المماليك- المنيل (المقياس)
routes,route_long_name,ar,Attaba - Ramses,العتبة - رمسيس
routes,route_long_name,ar,Abd Al Moneim Riad - Faisal St & Ring Rd,شارع فيصل والدائري - عبد المنعم رياض
routes,route_long_name,ar,Abboud - Mazallat,عبود - مظلات
routes,route_long_name,ar,Al Banhawi - Salam Alexandria,البنهاوي - السلام إسكندرية
routes,route_long_name,ar,Al Omraneyya Al Gadida - Darrasa,الدراسة - العمرانية الجديدة
routes,route_long_name,ar,7th District (Nasr City) - Hadaba Wosta (Moqattam),الحي السابع (مدينة نصر) - الهضبة الوسطى (المقطم)
routes,route_long_name,ar,Al Zawya Al Hamra - Moneeb,الزاوية الحمراء - المنيب
routes,route_long_name,ar,Awwel Abbas - Ramses,اول عباس - رمسيس
routes,route_long_name,ar,AUC Bus - Qism El Hadayek,قسم الحدائق - موقف الجامعة الأمريكية
routes,route_long_name,ar,Qalaa - Zahraa Ain Shams,القلعة - زهراء عين شمس
routes,route_long_name,ar,Abd Al Moneim Riad - Al Warraq,الوراق - عبد المنعم رياض
routes,route_long_name,ar,Abou Zaabal - Khanka,ابو زعبل - الخانكة
routes,route_long_name,ar,Awwel Makram Ebeid - Hossary,أول مكرم عبيد - الحصري
routes,route_long_name,ar,Imbaba - Warraq Al Arab (Cima),امبابة - وراق العرب (السيما)
routes,route_long_name,ar,Moneeb - Shabramant,المنيب - شبرامنت
routes,route_long_name,ar,Church (Kayan) - New Administrative Capital - Qalyoub Exit,الكنيسة (الكيان) - العاصمة الإدارية الجديدة - نزلة قليوب
routes,route_long_name,ar,Moassasa - New Marg,المؤسسة - المرج الجديد
routes,route_long_name,ar,10th of Ramadan City - Moneeb,المنيب - مدينة العاشر من رمضان
routes,route_long_name,ar,Al Sayeda Aisha - Madinat Al Bo'oth Al Eslamyya,السيدة عائشة - مدينة البعوث الاسلامية
routes,route_long_name,ar,6th District - 6th of October (Al Souq Al Qadeem) - Hamada Emam,الحي السادس - ٦ أكتوبر(السوق القديم) - حمادة امام
routes,route_long_name,ar,Al Zawya Al Hamra - Khalafawy Square,الزاوية الحمراء - ميدان الخلفاوي
routes,route_long_name,ar,6th District - 6th of October (Al Souq Al Qadeem) - Daewoo,الحي السادس - ٦ أكتوبر(السوق القديم) - دايو
routes,route_long_name,ar,Dandy Mall - Remaya (New Mashaal),الرماية (مشعل الجديد) - داندي مول
routes,route_long_name,ar,Al Hamd Square - New Marg,المرج الجديد - ميدان الحمد
routes,route_long_name,ar,Al Zawya Al Hamra - Ghamra,الزاوية الحمراء - غمرة
routes,route_long_name,ar,10th District (Nasr City) - 7th District (Nasr City),الحي السابع (مدينة نصر) - الحي العاشر (مدينة نصر)
routes,route_long_name,ar,Masaken Ain Shams - Matareya Square,مساكن عين شمس - ميدان المطرية
routes,route_long_name,ar,Filfil Mosque (Bashtil) - Isaaf,الإسعاف - مسجد فلفل (بشتيل)
routes,route_long_name,ar,10th District (Nasr City) - Al Shabab Entrance,الحي العاشر (مدينة نصر) - مدخل الشباب
routes,route_long_name,ar,Nahda City - Ramses,رمسيس - مدينة النهضة
routes,route_long_name,ar,10th District (Nasr City) - Gas (Banks Area),الحي العاشر (مدينة نصر) - الغاز (البنوك)
routes,route_long_name,ar,Masaken Dahshour - Remaya (New Mashaal),الرماية (مشعل الجديد) - مساكن دهشور
routes,route_long_name,ar,Al Hamd Square - Moneeb Konayyesa,منيب كنيسة - ميدان الحمد
routes,route_long_name,ar,Mazlaqan Al Deweqa - Nahda City,مدينة النهضة - مزلقان الدويقة
routes,route_long_name,ar,Al Banhawi - Isbiko,اسبيكو - البنهاوي
routes,route_long_name,ar,Attaba - Om Bayoumi (Mintay),أم بيومي (منطي) - العتبة
routes,route_long_name,ar,Alf Maskan - Al Nozha Al Gadida (Gesr El Suez Garage),ألف مسكن - النزهة الجديدة (جراج جسر السويس)
routes,route_long_name,ar,Abboud - Roxy,روكسي - عبود
routes,route_long_name,ar,Hyper 1 - Zayed 2000,زايد ٢٠٠٠ - هايبر ١
routes,route_long_name,ar,Al-Salam (10th of Ramadan) - Al Shorouq Academy,اكاديمية الشروق - السلام (العاشر من رمضان الجديد)
routes,route_long_name,ar,Matareya Square - Mostorod,مسطرد - ميدان المطرية
routes,route_long_name,ar,Laylat Al Qadr - Lebanon Square,ليلة القدر - ميدان لبنان
routes,route_long_name,ar,Al Hegaz (Obour Police ) - Al-Salam (10th of Ramadan),الحجاز (قسم العبور) - السلام (العاشر من رمضان الجديد)
routes,route_long_name,ar,Badrasheen - Giza Square,البدرشين - ميدان الجيزة
routes,route_long_name,ar,11th District (6th of October) - Hossary,الحصري - الحي الحادي عشر (٦ أكتوبر)
routes,route_long_name,ar,Al-Salam (10th of Ramadan) - Ramses,السلام (العاشر من رمضان الجديد) - رمسيس
routes,route_long_name,ar,Mazghuna - Moneeb,المنيب - مزغونة
routes,route_long_name,ar,Giza Square - Remaya Square,ميدان الجيزة - ميدان الرماية
routes,route_long_name,ar,Haram Areesh (Sahl Hamza) - Ramses,الهرم العريش (سهل حمزة) - رمسيس
routes,route_long_name,ar,Gas (Banks Area) - Saqr Quraish,الغاز (البنوك) - صقر قريش
routes,route_long_name,ar,Abboud - Awwel Al Zawya Al Hamra,أول الزاوية الحمراء - عبود
routes,route_long_name,ar,Al-Salam (10th of Ramadan) - FUE,السلام (العاشر من رمضان الجديد) - جامعة المستقبل
routes,route_long_name,ar,7th District (Nasr City) - Kolleyet Al Zeraah (Ain Shams University),الحي السابع (مدينة نصر) - كلية الزراعة (جامعة عين شمس)
routes,route_long_name,ar,10th District (Nasr City) - Qalyoub Exit,الحي العاشر (مدينة نصر) - نزلة قليوب
routes,route_long_name,ar,Kolleyet Al Zeraah (Ain Shams University) - Mostorod,كلية الزراعة (جامعة عين شمس) - مسطرد
routes,route_long_name,ar,Al Sayeda Aisha - Saqr Quraish,السيدة عائشة - صقر قريش
routes,route_long_name,ar,New Cairo Academy - New Marg,أكاديمية القاهرة الجديدة - المرج الجديد
routes,route_long_name,ar,Helwan Post Office - Tibeen,التبين - بريد حلوان
routes,route_long_name,ar,Cairo University - Laylat Al Qadr,جامعة القاهرة - ليلة القدر
routes,route_long_name,ar,7th District (Nasr City) - Obour,الحي السابع (مدينة نصر) - العبور
routes,route_long_name,ar,Athar Al Naby - Bulaq Al Dakrur,أثر النبي - بولاق الدكرور
routes,route_long_name,ar,Al-Salam (10th of Ramadan) - Awwel Abbas,السلام (العاشر من رمضان الجديد) - اول عباس
routes,route_long_name,ar,Gas (Banks Area) - Kattameya (Mahmoudeya),الغاز (البنوك) - القطامية (المحمودية)
routes,route_long_name,ar,Helwan Metro - Tibeen,التبين - مترو حلوان
routes,route_long_name,ar,Al Warraq - Qalaa,القلعة - الوراق
routes,route_long_name,ar,Al Wehda Imbaba (Al Bohi) - Isaaf,الإسعاف - الوحدة أمبابة (البوهي)
routes,route_long_name,ar,Ahmed Helmy - Lebanon Square,أحمد حلمي - ميدان لبنان
routes,route_long_name,ar,Abou El Numrus - Shabramant,ابو النمرس - شبرامنت
routes,route_long_name,ar,Al Sayeda Aisha - Hadaba Wosta (Moqattam),السيدة عائشة - الهضبة الوسطى (المقطم)
routes,route_long_name,ar,Abd Al Moneim Riad - Faisal Tawabek,عبد المنعم رياض - فيصل طوابق
routes,route_long_name,ar,10th District (6th of October) - Dolce,الحي العاشر (٦ أكتوبر) - دولسي
routes,route_long_name,ar,Moassasa - Mostorod,المؤسسة - مسطرد
routes,route_long_name,ar,Al Sayeda Aisha - New Cairo Court,السيدة عائشة - محكمة القاهرة الجديدة
routes,route_long_name,ar,Ghamra - Masaken Ain Shams,غمرة - مساكن عين شمس
routes,route_long_name,ar,Al-Salam (10th of Ramadan) - Moassasa,السلام (العاشر من رمضان الجديد) - المؤسسة
routes,route_long_name,ar,City Stars - Hadayek AL Ahram (Second Gate),حدائق الأهرام (البوابة الثانية) - سيتي ستارز
routes,route_long_name,ar,Giza Square - Matbaa,المطبعة - ميدان الجيزة
routes,route_long_name,ar,Imbaba - Moneeb,المنيب - امبابة
routes,route_long_name,ar,Amiriya - Hadaek EL Kobba,الأميرية - حدائق القبة
routes,route_long_name,ar,Abbasseya - Masaken Ain Shams,العباسية - مساكن عين شمس
routes,route_long_name,ar,Abd Al Moneim Riad - Cairo Airport,عبد المنعم رياض - مطار القاهرة
routes,route_long_name,ar,Hyper 1 - Lebanon Square,ميدان لبنان - هايبر ١
routes,route_long_name,ar,6th District - 6th of October (Al Souq Al Qadeem) - Hyper 1,الحي السادس - ٦ أكتوبر(السوق القديم) - هايبر ١
routes,route_long_name,ar,Al Sayeda Aisha - Haram & Marioteya,السيدة عائشة - الهرم مريوطية
routes,route_long_name,ar,Al Hamd Square - Al Sayeda Aisha,السيدة عائشة - ميدان الحمد
routes,route_long_name,ar,Hyper 1 - New Marg,المرج الجديد - هايبر ١
routes,route_long_name,ar,Alf Maskan - Al Sheikh Mansour,ألف مسكن - الشيخ منصور
routes,route_long_name,ar,Badrasheen - Moneeb,البدرشين - المنيب
routes,route_long_name,ar,Dawaran Shubra - Orabi Bridge,دوران شبرا - كوبري عرابي
routes,route_long_name,ar,CIC - Hyper 1,الجامعة الكندية الدولية - هايبر ١
routes,route_long_name,ar,Alf Maskan - Al Shorouq Academy,ألف مسكن - اكاديمية الشروق
routes,route_long_name,ar,Ard El Lewaa - Imbaba,أرض اللواء - امبابة
routes,route_long_name,ar,Mazallat - Motseian,متسيان - مظلات
routes,route_long_name,ar,Al Sayeda Aisha - Imbaba,السيدة عائشة - امبابة
routes,route_long_name,ar,Attaba - Filfil Mosque (Bashtil),العتبة - مسجد فلفل (بشتيل)
routes,route_long_name,ar,Carrefour - Maadi - Masaken Betcho,كارفور - المعادي - مساكن بيتشو
routes,route_long_name,ar,Bohooth (Al Kobri Al Khashab) - Bulaq Al Dakrur,البحوث (الكوبري الخشب) - بولاق الدكرور
